Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14,Column15,Column16,Column17,Column18,Column19,Column20,Column21,Column22
1,1,0.555568,0.555558,0,0,0.358571,0.19365,0.00328239,5.39534E-05,2.47023E-07,1.62852E-07,3.6596E-08,2.92731E-08,0.166383,0.0880887,0.000227526,4.74602E-07,2.5876E-10,1.09393E-10,1.40729E-11,5.92544E-12
1,2,1.59272,1.5927,0,0,0,1.30462,0.283654,0.00438158,2.00608E-05,1.32253E-05,2.97198E-06,2.37728E-06,0,0.611913,0.118013,0.000257029,1.40136E-07,5.92438E-08,7.62145E-09,3.20903E-09
1,3,2.36006,2.35988,0,0,0,0,1.95934,0.397241,0.00171269,0.0011291,0.000253731,0.00020296,0,0,0.918888,0.162879,9.26527E-05,3.91698E-05,5.03902E-06,2.12169E-06
1,4,2.39767,2.39579,0,0,0,0,0,2.02378,0.211972,0.115524,0.0259138,0.0185959,0,0,0,0.835671,0.0187687,0.00793464,0.00102075,0.000429791
1,5,2.42926,2.42322,0,0,0,0,0,0.000295512,1.1262,0.98877,0.183494,0.124456,0,0,0,0,0,0,0,0
1,6,2.49851,2.48809,0,0,0,0,0,9.42281E-16,0.000958518,1.43756,0.674688,0.374882,0,0,0,0,0,0,0,0
1,7,2.67257,2.6552,0,0,0,0,0,0,7.38172E-10,0.0501136,1.37752,1.22756,0,0,0,0,0,0,0,0
1,8,3.45914,3.42485,0,0,0,0,0,0,9.07948E-11,0.00410872,0.261145,3.1596,0,0,0,0,0,0,0,0
2,1,0.553922,0.553911,0,0,0.359154,0.191454,0.00324934,5.34101E-05,2.44535E-07,1.61212E-07,3.62274E-08,2.89783E-08,0.16676,0.0869602,0.000224455,4.68196E-07,2.55268E-10,1.07917E-10,1.3883E-11,5.84547E-12
2,2,1.58645,1.58642,0,0,0,1.30333,0.278749,0.00430785,1.97233E-05,1.30027E-05,2.92196E-06,2.33728E-06,0,0.611347,0.115709,0.000251956,1.3737E-07,5.80745E-08,7.47103E-09,3.14569E-09
2,3,2.35969,2.35952,0,0,0,0,1.96372,0.392538,0.00169297,0.0011161,0.00025081,0.000200623,0,0,0.920983,0.160617,9.13538E-05,3.86207E-05,4.96838E-06,2.09195E-06
2,4,2.39759,2.39571,0,0,0,0,0,2.02848,0.209153,0.114108,0.0255963,0.0183763,0,0,0,0.839426,0.0186508,0.00788478,0.00101434,0.000427091
2,5,2.42925,2.42321,0,0,0,0,0,0.000296203,1.12675,0.988302,0.183442,0.124421,0,0,0,0,0,0,0,0
2,6,2.49807,2.48767,0,0,0,0,0,9.54901E-16,0.000971356,1.4433,0.67013,0.37327,0,0,0,0,0,0,0,0
2,7,2.67219,2.65484,0,0,0,0,0,0,7.4368E-10,0.050596,1.37905,1.22519,0,0,0,0,0,0,0,0
2,8,3.45867,3.42438,0,0,0,0,0,0,9.08372E-11,0.00411067,0.261336,3.15893,0,0,0,0,0,0,0,0
3,1,0.551416,0.551406,0,0,0.359782,0.188367,0.00320238,5.26382E-05,2.41001E-07,1.58882E-07,3.57039E-08,2.85595E-08,0.1672,0.0853752,0.000220162,4.59242E-07,2.50386E-10,1.05853E-10,1.36175E-11,5.73368E-12
3,2,1.57882,1.5788,0,0,0,1.30169,0.272849,0.00421909,1.93169E-05,1.27348E-05,2.86176E-06,2.28912E-06,0,0.610625,0.112942,0.000245866,1.3405E-07,5.66709E-08,7.29046E-09,3.06966E-09
3,3,2.35924,2.35906,0,0,0,0,1.96907,0.386778,0.00166882,0.00110018,0.000247232,0.000197761,0,0,0.923547,0.157849,8.97637E-05,3.79485E-05,4.8819E-06,2.05553E-06
3,4,2.39748,2.39562,0,0,0,0,0,2.03456,0.205509,0.112273,0.025185,0.0180917,0,0,0,0.844286,0.018494,0.0078185,0.00100581,0.000423501
3,5,2.42923,2.42319,0,0,0,0,0,0.000297143,1.1275,0.987652,0.18337,0.124373,0,0,0,0,0,0,0,0
3,6,2.49743,2.48706,0,0,0,0,0,9.73318E-16,0.000990091,1.45168,0.663475,0.370918,0,0,0,0,0,0,0,0
3,7,2.67154,2.65421,0,0,0,0,0,0,7.5309E-10,0.05142,1.38166,1.22113,0,0,0,0,0,0,0,0
3,8,3.45775,3.42349,0,0,0,0,0,0,9.09143E-11,0.0041142,0.261683,3.15769,0,0,0,0,0,0,0,0
4,1,0.55042,0.55041,0,0,0.360124,0.187051,0.00318253,5.23121E-05,2.39508E-07,1.57898E-07,3.54826E-08,2.83826E-08,0.167423,0.0846982,0.000218321,4.55402E-07,2.48292E-10,1.04968E-10,1.35036E-11,5.68574E-12
4,2,1.57454,1.57451,0,0,0,1.3008,0.269509,0.00416887,0.000019087,1.25832E-05,2.8277E-06,2.26188E-06,0,0.610232,0.111373,0.000242414,1.32168E-07,5.58752E-08,7.18809E-09,3.02656E-09
4,3,2.35893,2.35876,0,0,0,0,1.97268,0.382895,0.00165253,0.00108945,0.00024482,0.000195832,0,0,0.925276,0.155982,8.86915E-05,3.74952E-05,4.82358E-06,2.03098E-06
4,4,2.39739,2.39555,0,0,0,0,0,2.03934,0.202641,0.110836,0.0248628,0.0178689,0,0,0,0.848096,0.0183773,0.00776918,0.000999469,0.000420829
4,5,2.42922,2.42318,0,0,0,0,0,0.000298004,1.12817,0.987077,0.183307,0.12433,0,0,0,0,0,0,0,0
4,6,2.49685,2.48651,0,0,0,0,0,9.89952E-16,0.00100701,1.45922,0.657484,0.368799,0,0,0,0,0,0,0,0
4,7,2.67084,2.65353,0,0,0,0,0,0,7.63313E-10,0.0523154,1.38449,1.21673,0,0,0,0,0,0,0,0
4,8,3.45689,3.42264,0,0,0,0,0,0,9.09945E-11,0.00411788,0.262045,3.15648,0,0,0,0,0,0,0,0
5,1,0.550098,0.550088,0,0,0.360285,0.186574,0.00317544,5.21955E-05,2.38974E-07,1.57546E-07,3.54036E-08,2.83193E-08,0.167521,0.0844524,0.000217649,0.000000454,2.47528E-10,1.04645E-10,1.34621E-11,5.66824E-12
5,2,1.57267,1.57265,0,0,0,1.30042,0.268043,0.00414684,1.89861E-05,1.25167E-05,2.81275E-06,2.24992E-06,0,0.610067,0.110684,0.000240896,1.3134E-07,5.55254E-08,7.14309E-09,3.00761E-09
5,3,2.35878,2.3586,0,0,0,0,1.97456,0.380879,0.00164409,0.00108388,0.000243568,0.00019483,0,0,0.926175,0.155012,8.81345E-05,3.72597E-05,4.79329E-06,2.01822E-06
5,4,2.39734,2.39551,0,0,0,0,0,2.04222,0.200906,0.10997,0.0246687,0.0177349,0,0,0,0.850391,0.0183102,0.00774082,0.00099582,0.000419293
5,5,2.42921,2.42318,0,0,0,0,0,0.000298615,1.12864,0.986677,0.183262,0.124299,0,0,0,0,0,0,0,0
5,6,2.49644,2.48612,0,0,0,0,0,1.0018E-15,0.00101907,1.46459,0.653222,0.367291,0,0,0,0,0,0,0,0
5,7,2.67025,2.65297,0,0,0,0,0,0,7.71898E-10,0.0530673,1.38686,1.21303,0,0,0,0,0,0,0,0
5,8,3.45618,3.42194,0,0,0,0,0,0,9.10619E-11,0.00412097,0.262349,3.15547,0,0,0,0,0,0,0,0
6,1,0.550034,0.550024,0,0,0.360359,0.186438,0.00317349,5.21634E-05,2.38827E-07,1.57449E-07,3.53818E-08,2.83019E-08,0.167563,0.0843818,0.000217454,4.53592E-07,2.47305E-10,1.04551E-10,1.345E-11,5.66314E-12
6,2,1.57197,1.57195,0,0,0,1.30028,0.267487,0.00413849,1.89478E-05,1.24915E-05,2.80709E-06,2.24539E-06,0,0.610008,0.110422,0.000240319,1.31026E-07,5.53924E-08,7.12598E-09,3.00041E-09
6,3,2.35871,2.35853,0,0,0,0,1.97541,0.379965,0.00164025,0.00108135,0.000243001,0.000194376,0,0,0.926584,0.154571,8.78813E-05,3.71527E-05,4.77952E-06,2.01243E-06
6,4,2.39731,2.39548,0,0,0,0,0,2.04373,0.199997,0.109518,0.0245674,0.017665,0,0,0,0.85159,0.0182764,0.00772651,0.000993979,0.000418518
6,5,2.42921,2.42317,0,0,0,0,0,0.000298976,1.12891,0.98644,0.183236,0.124282,0,0,0,0,0,0,0,0
6,6,2.49619,2.48588,0,0,0,0,0,1.00917E-15,0.00102656,1.46794,0.650564,0.366352,0,0,0,0,0,0,0,0
6,7,2.66984,2.65256,0,0,0,0,0,0,7.77961E-10,0.0535983,1.38854,1.21042,0,0,0,0,0,0,0,0
6,8,3.45567,3.42144,0,0,0,0,0,0,9.11107E-11,0.00412321,0.262569,3.15475,0,0,0,0,0,0,0,0
7,1,0.55005,0.55004,0,0,0.360395,0.186419,0.00317327,5.21598E-05,2.38811E-07,1.57438E-07,3.53794E-08,2.82999E-08,0.167581,0.084371,0.000217421,4.53525E-07,2.47269E-10,1.04535E-10,1.3448E-11,5.6623E-12
7,2,1.57172,1.5717,0,0,0,1.30024,0.267287,0.00413549,1.89341E-05,1.24825E-05,2.80506E-06,2.24377E-06,0,0.609988,0.110328,0.000240112,1.30913E-07,5.53446E-08,7.11983E-09,2.99782E-09
7,3,2.35868,2.3585,0,0,0,0,1.97578,0.379568,0.00163859,0.00108026,0.000242754,0.000194179,0,0,0.926762,0.15438,8.77713E-05,3.71062E-05,4.77354E-06,2.00991E-06
7,4,2.3973,2.39547,0,0,0,0,0,2.04446,0.199557,0.1093,0.0245184,0.0176312,0,0,0,0.852168,0.0182604,0.00771977,0.000993112,0.000418152
7,5,2.4292,2.42317,0,0,0,0,0,0.000299164,1.12906,0.986316,0.183222,0.124272,0,0,0,0,0,0,0,0
7,6,2.49604,2.48574,0,0,0,0,0,1.0133E-15,0.00103077,1.46983,0.649059,0.36582,0,0,0,0,0,0,0,0
7,7,2.66958,2.65231,0,0,0,0,0,0,7.81715E-10,0.0539272,1.38958,1.2088,0,0,0,0,0,0,0,0
7,8,3.45534,3.42112,0,0,0,0,0,0,9.11418E-11,0.00412463,0.262709,3.15428,0,0,0,0,0,0,0,0
8,1,0.550028,0.550017,0,0,0.360417,0.186375,0.00317263,5.21493E-05,2.38763E-07,1.57406E-07,3.53722E-08,2.82942E-08,0.167594,0.0843481,0.000217358,4.53393E-07,2.47197E-10,1.04505E-10,1.34441E-11,5.66065E-12
8,2,1.57157,1.57154,0,0,0,1.30021,0.267164,0.00413365,1.89257E-05,1.24769E-05,2.8038E-06,2.24276E-06,0,0.609975,0.11027,0.000239985,1.30843E-07,5.53152E-08,7.11605E-09,2.99623E-09
8,3,2.35866,2.35849,0,0,0,0,1.97596,0.379371,0.00163777,0.00107971,0.000242632,0.000194082,0,0,0.92685,0.154285,8.77169E-05,3.70832E-05,4.77058E-06,2.00866E-06
8,4,2.39729,2.39547,0,0,0,0,0,2.04479,0.199361,0.109202,0.0244966,0.0176162,0,0,0,0.852427,0.0182531,0.00771668,0.000992715,0.000417985
8,5,2.4292,2.42317,0,0,0,0,0,0.000299248,1.12912,0.986261,0.183216,0.124268,0,0,0,0,0,0,0,0
8,6,2.49597,2.48568,0,0,0,0,0,1.0153E-15,0.0010328,1.47078,0.648311,0.365557,0,0,0,0,0,0,0,0
8,7,2.66944,2.65218,0,0,0,0,0,0,7.83745E-10,0.0541049,1.39014,1.20793,0,0,0,0,0,0,0,0
8,8,3.45515,3.42094,0,0,0,0,0,0,9.11591E-11,0.00412543,0.262788,3.15402,0,0,0,0,0,0,0,0
9,1,0.549956,0.549945,0,0,0.360429,0.186291,0.00317135,5.21283E-05,2.38666E-07,1.57343E-07,3.5358E-08,2.82828E-08,0.167604,0.0843053,0.000217243,4.53153E-07,2.47066E-10,1.04449E-10,1.34369E-11,5.65765E-12
9,2,1.57142,1.5714,0,0,0,1.30017,0.267052,0.00413196,0.000018918,1.24718E-05,2.80266E-06,2.24185E-06,0,0.60996,0.110218,0.000239869,1.3078E-07,5.52886E-08,7.11263E-09,2.99479E-09
9,3,2.35865,2.35848,0,0,0,0,1.97607,0.379259,0.0016373,0.0010794,0.000242563,0.000194026,0,0,0.926899,0.154232,8.76862E-05,3.70702E-05,4.76891E-06,2.00796E-06
9,4,2.39729,2.39547,0,0,0,0,0,2.0449,0.199293,0.109168,0.0244889,0.0176108,0,0,0,0.852518,0.0182502,0.00771543,0.000992554,0.000417917
9,5,2.4292,2.42317,0,0,0,0,0,0.000299273,1.12914,0.986246,0.183214,0.124267,0,0,0,0,0,0,0,0
9,6,2.49594,2.48565,0,0,0,0,0,1.01597E-15,0.00103348,1.47112,0.648033,0.36546,0,0,0,0,0,0,0,0
9,7,2.66938,2.65212,0,0,0,0,0,0,7.84614E-10,0.0541811,1.39038,1.20755,0,0,0,0,0,0,0,0
9,8,3.45507,3.42085,0,0,0,0,0,0,9.1167E-11,0.00412579,0.262823,3.1539,0,0,0,0,0,0,0,0
10,1,0.549897,0.549887,0,0,0.360429,0.186234,0.00317045,5.21134E-05,2.38598E-07,1.57298E-07,3.53479E-08,2.82748E-08,0.167606,0.0842761,0.000217165,4.5299E-07,2.46977E-10,1.04412E-10,1.34321E-11,5.65562E-12
10,2,1.57135,1.57133,0,0,0,1.30016,0.267,0.00413117,1.89144E-05,1.24695E-05,2.80213E-06,2.24142E-06,0,0.609953,0.110193,0.000239816,1.30751E-07,5.52763E-08,7.11104E-09,2.99412E-09
10,3,2.35865,2.35848,0,0,0,0,1.9761,0.379224,0.00163715,0.00107931,0.000242541,0.000194008,0,0,0.926915,0.154215,8.76766E-05,3.70661E-05,4.76839E-06,2.00774E-06
10,4,2.39729,2.39547,0,0,0,0,0,2.04489,0.199301,0.109172,0.0244897,0.0176114,0,0,0,0.852508,0.0182501,0.00771538,0.000992548,0.000417915
10,5,2.4292,2.42317,0,0,0,0,0,0.000299263,1.12913,0.986252,0.183215,0.124267,0,0,0,0,0,0,0,0
10,6,2.49594,2.48565,0,0,0,0,0,1.01592E-15,0.00103343,1.47114,0.648022,0.365458,0,0,0,0,0,0,0,0
10,7,2.66937,2.65211,0,0,0,0,0,0,7.84767E-10,0.0541944,1.39043,1.20749,0,0,0,0,0,0,0,0
10,8,3.45505,3.42083,0,0,0,0,0,0,9.11688E-11,0.00412587,0.262831,3.15387,0,0,0,0,0,0,0,0
11,1,0.549857,0.549847,0,0,0.360413,0.18621,0.00317004,5.21067E-05,2.38568E-07,1.57278E-07,3.53434E-08,2.82711E-08,0.167599,0.0842645,0.000217135,4.52928E-07,2.46944E-10,1.04398E-10,1.34303E-11,5.65485E-12
11,2,1.57139,1.57136,0,0,0,1.30017,0.267029,0.00413161,1.89163E-05,1.24708E-05,2.80242E-06,2.24166E-06,0,0.609956,0.110207,0.000239845,1.30767E-07,5.52831E-08,7.11192E-09,2.99449E-09
11,3,2.35865,2.35848,0,0,0,0,1.97605,0.379271,0.00163735,0.00107944,0.00024257,0.000194032,0,0,0.926894,0.154238,8.76896E-05,3.70716E-05,4.76909E-06,2.00804E-06
11,4,2.39729,2.39547,0,0,0,0,0,2.04478,0.199365,0.109203,0.0244968,0.0176163,0,0,0,0.852424,0.0182523,0.00771633,0.00099267,0.000417966
11,5,2.4292,2.42317,0,0,0,0,0,0.000299234,1.12911,0.986272,0.183217,0.124269,0,0,0,0,0,0,0,0
11,6,2.49596,2.48566,0,0,0,0,0,1.01549E-15,0.00103299,1.47097,0.648153,0.365506,0,0,0,0,0,0,0,0
11,7,2.66939,2.65213,0,0,0,0,0,0,7.84517E-10,0.0541725,1.39036,1.20759,0,0,0,0,0,0,0,0
11,8,3.45506,3.42085,0,0,0,0,0,0,9.1167E-11,0.00412579,0.262823,3.1539,0,0,0,0,0,0,0,0
12,1,0.549822,0.549812,0,0,0.360383,0.186206,0.00316991,5.21046E-05,2.38558E-07,1.57271E-07,3.53419E-08,2.827E-08,0.167584,0.0842635,0.000217135,4.52928E-07,2.46943E-10,1.04398E-10,1.34303E-11,5.65485E-12
12,2,1.57151,1.57148,0,0,0,1.30019,0.267122,0.00413301,1.89227E-05,0.000012475,2.80337E-06,2.24242E-06,0,0.609967,0.110251,0.000239941,1.3082E-07,5.53053E-08,7.11477E-09,2.99569E-09
12,3,2.35866,2.35849,0,0,0,0,1.97595,0.379386,0.00163783,0.00107975,0.000242641,0.000194089,0,0,0.926842,0.154293,8.77215E-05,3.70851E-05,4.77083E-06,2.00877E-06
12,4,2.3973,2.39547,0,0,0,0,0,2.04461,0.199469,0.109255,0.0245084,0.0176243,0,0,0,0.852287,0.0182563,0.00771802,0.000992888,0.000418058
12,5,2.4292,2.42317,0,0,0,0,0,0.000299192,1.12908,0.986299,0.18322,0.124271,0,0,0,0,0,0,0,0
12,6,2.49598,2.48568,0,0,0,0,0,1.01486E-15,0.00103235,1.47072,0.648353,0.365578,0,0,0,0,0,0,0,0
12,7,2.66942,2.65216,0,0,0,0,0,0,7.84074E-10,0.0541337,1.39024,1.20778,0,0,0,0,0,0,0,0
12,8,3.4551,3.42088,0,0,0,0,0,0,9.11635E-11,0.00412563,0.262807,3.15395,0,0,0,0,0,0,0,0
13,1,0.549778,0.549768,0,0,0.360341,0.186204,0.00316978,5.21024E-05,2.38548E-07,1.57265E-07,3.53404E-08,2.82688E-08,0.167564,0.0842637,0.000217139,4.52937E-07,2.46948E-10,1.044E-10,1.34305E-11,5.65496E-12
13,2,1.57167,1.57164,0,0,0,1.30022,0.267247,0.00413489,1.89314E-05,1.24807E-05,2.80465E-06,2.24344E-06,0,0.609982,0.110309,0.000240071,1.3089E-07,5.53351E-08,7.11861E-09,2.9973E-09
13,3,2.35867,2.3585,0,0,0,0,1.9758,0.37954,0.00163848,0.00108018,0.000242737,0.000194165,0,0,0.926774,0.154367,8.77639E-05,3.71031E-05,4.77314E-06,2.00974E-06
13,4,2.3973,2.39547,0,0,0,0,0,2.0444,0.199593,0.109317,0.0245223,0.0176339,0,0,0,0.852122,0.0182612,0.00772011,0.000993156,0.000418171
13,5,2.42921,2.42317,0,0,0,0,0,0.000299146,1.12904,0.98633,0.183224,0.124273,0,0,0,0,0,0,0,0
13,6,2.496,2.4857,0,0,0,0,0,1.01419E-15,0.00103167,1.47044,0.648572,0.365656,0,0,0,0,0,0,0,0
13,7,2.66945,2.65219,0,0,0,0,0,0,7.83571E-10,0.0540896,1.3901,1.208,0,0,0,0,0,0,0,0
13,8,3.45514,3.42093,0,0,0,0,0,0,9.11593E-11,0.00412544,0.262789,3.15401,0,0,0,0,0,0,0,0
14,1,0.549713,0.549702,0,0,0.360291,0.186189,0.00316943,5.20966E-05,2.38522E-07,1.57248E-07,3.53365E-08,2.82657E-08,0.16754,0.0842575,0.000217128,4.52912E-07,2.46935E-10,1.04394E-10,1.34298E-11,5.65465E-12
14,2,1.57183,1.57181,0,0,0,1.30026,0.267375,0.00413682,1.89402E-05,1.24865E-05,2.80595E-06,2.24448E-06,0,0.609998,0.11037,0.000240203,1.30962E-07,5.53656E-08,7.12253E-09,2.99896E-09
14,3,2.35869,2.35851,0,0,0,0,1.97565,0.379701,0.00163915,0.00108063,0.000242837,0.000194245,0,0,0.926702,0.154444,8.78083E-05,3.71218E-05,4.77555E-06,2.01076E-06
14,4,2.3973,2.39548,0,0,0,0,0,2.0442,0.199716,0.109379,0.0245361,0.0176434,0,0,0,0.85196,0.0182662,0.0077222,0.000993426,0.000418284
14,5,2.42921,2.42317,0,0,0,0,0,0.000299103,1.12901,0.986358,0.183227,0.124275,0,0,0,0,0,0,0,0
14,6,2.49602,2.48572,0,0,0,0,0,1.01356E-15,0.00103103,1.47018,0.648779,0.36573,0,0,0,0,0,0,0,0
14,7,2.66948,2.65222,0,0,0,0,0,0,7.83077E-10,0.0540463,1.38996,1.20821,0,0,0,0,0,0,0,0
14,8,3.45519,3.42097,0,0,0,0,0,0,9.11551E-11,0.00412525,0.26277,3.15408,0,0,0,0,0,0,0,0
15,1,0.549626,0.549616,0,0,0.360235,0.186159,0.00316883,5.20867E-05,2.38476E-07,1.57218E-07,3.53298E-08,2.82603E-08,0.167514,0.0842438,0.000217096,4.52846E-07,2.46899E-10,1.04379E-10,1.34278E-11,5.65382E-12
15,2,1.57198,1.57196,0,0,0,1.30029,0.267492,0.00413858,1.89483E-05,1.24918E-05,2.80715E-06,2.24544E-06,0,0.610012,0.110425,0.000240324,1.31028E-07,5.53935E-08,7.12613E-09,3.00047E-09
15,3,2.3587,2.35852,0,0,0,0,1.97552,0.379848,0.00163977,0.00108103,0.000242928,0.000194319,0,0,0.926637,0.154515,8.78489E-05,0.000037139,4.77776E-06,2.01169E-06
15,4,2.39731,2.39548,0,0,0,0,0,2.04403,0.19982,0.109431,0.0245478,0.0176515,0,0,0,0.851821,0.0182705,0.00772403,0.000993661,0.000418384
15,5,2.42921,2.42317,0,0,0,0,0,0.000299069,1.12898,0.98638,0.183229,0.124277,0,0,0,0,0,0,0,0
15,6,2.49604,2.48574,0,0,0,0,0,1.01302E-15,0.00103048,1.46994,0.648969,0.365797,0,0,0,0,0,0,0,0
15,7,2.66952,2.65226,0,0,0,0,0,0,7.82581E-10,0.054003,1.38982,1.20843,0,0,0,0,0,0,0,0
15,8,3.45524,3.42102,0,0,0,0,0,0,9.11507E-11,0.00412504,0.26275,3.15414,0,0,0,0,0,0,0,0
16,1,0.549529,0.549519,0,0,0.360176,0.186122,0.0031681,5.20748E-05,2.38422E-07,1.57182E-07,3.53217E-08,2.82539E-08,0.167487,0.0842265,0.000217055,4.52761E-07,2.46852E-10,1.04359E-10,1.34253E-11,5.65276E-12
16,2,1.57212,1.5721,0,0,0,1.30032,0.267598,0.00414016,1.89555E-05,1.24966E-05,2.80822E-06,2.2463E-06,0,0.610024,0.110474,0.000240433,1.31088E-07,5.54186E-08,7.12935E-09,3.00183E-09
16,3,2.35871,2.35853,0,0,0,0,1.9754,0.379975,0.0016403,0.00108138,0.000243007,0.000194382,0,0,0.926581,0.154576,8.78839E-05,3.71538E-05,4.77966E-06,2.01249E-06
16,4,2.39731,2.39548,0,0,0,0,0,2.04388,0.199907,0.109474,0.0245576,0.0176583,0,0,0,0.851706,0.0182742,0.00772558,0.00099386,0.000418468
16,5,2.42921,2.42317,0,0,0,0,0,0.000299039,1.12896,0.9864,0.183231,0.124278,0,0,0,0,0,0,0,0
16,6,2.49606,2.48576,0,0,0,0,0,1.01245E-15,0.0010299,1.46967,0.649186,0.365874,0,0,0,0,0,0,0,0
16,7,2.66956,2.6523,0,0,0,0,0,0,7.81956E-10,0.0539482,1.38965,1.2087,0,0,0,0,0,0,0,0
16,8,3.4553,3.42108,0,0,0,0,0,0,9.1145E-11,0.00412478,0.262724,3.15423,0,0,0,0,0,0,0,0
17,1,0.549427,0.549417,0,0,0.360116,0.18608,0.00316731,5.20618E-05,2.38362E-07,1.57143E-07,3.53129E-08,2.82468E-08,0.16746,0.0842071,0.000217009,4.52664E-07,2.46799E-10,1.04337E-10,1.34224E-11,5.65155E-12
17,2,1.57223,1.57221,0,0,0,1.30034,0.267685,0.00414148,1.89616E-05,1.25006E-05,2.80912E-06,2.24702E-06,0,0.610035,0.110515,0.000240524,1.31137E-07,5.54395E-08,7.13204E-09,3.00296E-09
17,3,2.35872,2.35854,0,0,0,0,1.97529,0.380094,0.0016408,0.00108171,0.000243081,0.000194441,0,0,0.926528,0.154633,8.79166E-05,3.71676E-05,4.78144E-06,2.01324E-06
17,4,2.39731,2.39548,0,0,0,0,0,2.04371,0.20001,0.109526,0.0245691,0.0176662,0,0,0,0.85157,0.0182782,0.0077273,0.000994081,0.00041856
17,5,2.42921,2.42317,0,0,0,0,0,0.000298995,1.12893,0.986428,0.183235,0.124281,0,0,0,0,0,0,0,0
17,6,2.49609,2.48579,0,0,0,0,0,1.0115E-15,0.00102893,1.46921,0.649553,0.366002,0,0,0,0,0,0,0,0
17,7,2.66963,2.65237,0,0,0,0,0,0,7.80931E-10,0.0538584,1.38937,1.20914,0,0,0,0,0,0,0,0
17,8,3.4554,3.42118,0,0,0,0,0,0,9.1136E-11,0.00412437,0.262683,3.15437,0,0,0,0,0,0,0,0
18,1,0.549282,0.549272,0,0,0.360056,0.185997,0.00316586,0.000052038,2.38253E-07,1.5707E-07,3.52967E-08,2.82338E-08,0.167434,0.0841662,0.000216905,4.52447E-07,2.46681E-10,1.04287E-10,1.3416E-11,5.64884E-12
18,2,1.57232,1.57229,0,0,0,1.30036,0.267753,0.0041425,1.89662E-05,1.25037E-05,2.80981E-06,2.24757E-06,0,0.610041,0.110547,0.000240595,1.31176E-07,5.54558E-08,7.13414E-09,3.00384E-09
18,3,2.35873,2.35856,0,0,0,0,1.97513,0.380266,0.00164152,0.00108219,0.000243188,0.000194526,0,0,0.92645,0.154716,8.79644E-05,3.71878E-05,4.78404E-06,2.01433E-06
18,4,2.39732,2.39549,0,0,0,0,0,2.04336,0.200219,0.109629,0.0245923,0.0176822,0,0,0,0.851295,0.0182857,0.00773045,0.000994486,0.000418731
18,5,2.42921,2.42317,0,0,0,0,0,0.0002989,1.12886,0.986491,0.183241,0.124285,0,0,0,0,0,0,0,0
18,6,2.49616,2.48586,0,0,0,0,0,1.00952E-15,0.00102691,1.4683,0.650273,0.366256,0,0,0,0,0,0,0,0
18,7,2.66976,2.65249,0,0,0,0,0,0,7.79127E-10,0.0537005,1.38887,1.20992,0,0,0,0,0,0,0,0
18,8,3.45556,3.42133,0,0,0,0,0,0,9.11208E-11,0.00412367,0.262615,3.1546,0,0,0,0,0,0,0,0
19,1,0.549131,0.549121,0,0,0.359985,0.185918,0.00316445,5.20149E-05,2.38147E-07,1.57001E-07,3.52811E-08,2.82213E-08,0.167403,0.084128,0.000216809,4.52248E-07,2.46573E-10,1.04241E-10,1.34101E-11,5.64636E-12
19,2,1.57254,1.57251,0,0,0,1.3004,0.267936,0.00414523,1.89787E-05,1.25119E-05,2.81166E-06,2.24905E-06,0,0.610056,0.110633,0.000240785,1.31279E-07,5.54997E-08,7.13978E-09,3.00622E-09
19,3,2.35876,2.35859,0,0,0,0,1.97474,0.380685,0.00164327,0.00108334,0.000243448,0.000194734,0,0,0.926262,0.154919,8.80808E-05,0.000037237,4.79037E-06,0.000002017
19,4,2.39733,2.3955,0,0,0,0,0,2.04257,0.200695,0.109865,0.0246453,0.0177187,0,0,0,0.850668,0.0183028,0.00773769,0.000995418,0.000419124
19,5,2.42921,2.42317,0,0,0,0,0,0.000298697,1.1287,0.986624,0.183256,0.124295,0,0,0,0,0,0,0,0
19,6,2.49629,2.48598,0,0,0,0,0,1.00579E-15,0.00102312,1.46666,0.651572,0.366718,0,0,0,0,0,0,0,0
19,7,2.66996,2.65268,0,0,0,0,0,0,7.76166E-10,0.053441,1.38805,1.21119,0,0,0,0,0,0,0,0
19,8,3.45581,3.42158,0,0,0,0,0,0,9.10969E-11,0.00412258,0.262507,3.15495,0,0,0,0,0,0,0,0
20,1,0.549119,0.549108,0,0,0.359872,0.186018,0.00316574,5.20361E-05,2.38244E-07,1.57065E-07,3.52955E-08,2.82328E-08,0.167344,0.0841811,0.000216962,4.52567E-07,2.46746E-10,1.04314E-10,1.34196E-11,5.65033E-12
20,2,1.57336,1.57334,0,0,0,1.30056,0.268587,0.00415502,1.90235E-05,1.25414E-05,2.8183E-06,2.25436E-06,0,0.610126,0.11094,0.000241461,1.31648E-07,5.56555E-08,7.15982E-09,3.01466E-09
20,3,2.35884,2.35867,0,0,0,0,1.97376,0.38173,0.00164765,0.00108623,0.000244096,0.000195253,0,0,0.925795,0.155422,8.83697E-05,3.73591E-05,4.80608E-06,2.02361E-06
20,4,2.39736,2.39552,0,0,0,0,0,2.04096,0.201667,0.11035,0.0247538,0.0177937,0,0,0,0.849385,0.0183395,0.00775319,0.000997412,0.000419963
20,5,2.42922,2.42318,0,0,0,0,0,0.000298329,1.12842,0.986864,0.183283,0.124313,0,0,0,0,0,0,0,0
