0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135
0.12548172715921874,0.18549410723790327,0.13293076551850663,0.1771474550655106,0.016616833027157232,0.22325458086215474,0.04575043278673496,0.0377950481879496,0.05977046452671762,0.08829863880681886,0.06914463557554483,0.09051034308769834,0.00840285060824446,0.11625329585577562,0.023406352432298362,0.02083234082725164,-0.005054094789208471,-0.006548249285523653,0.003447263951967447,0.0021524903946227216,0.0001651063398309973,0.006331361187209834,0.0012384386737988714,0.0026101173100994326,-0.019402237702187502,-0.026733484021626223,-0.016247804034406583,-0.022749737805943363,-0.002010803907470033,-0.026478293543177076,-0.004634335199350534,-0.004035843378855803,0.18819866271481164,0.36001614982050306,0.34144359774718436,0.3638546988531136,0.038910105586179966,0.5274720722353087,0.10141844741739853,0.1057212000959239,-2.3547419161453163e-05,0.00010377385627232487,7.500606260818644e-05,5.867344536842926e-05,4.525130261240866e-06,5.088722300737148e-05,-7.90710148835304e-05,2.0842364077036407e-05,-0.013659185186520905,-0.04449119423226774,-0.03171680505325204,-0.018388384676769984,-0.002606028542035099,-0.030119448675075197,0.0059921263287609355,-0.004921746151041111,2.2356675780636827e-05,-4.3573687136873244e-05,-2.1087744081955288e-05,-1.7590981054345996e-05,-3.0714020992044916e-07,-2.4663597442466012e-06,3.703578918141971e-05,-6.661522753548671e-06,0.10823490890148262,0.1641394897587903,0.16499226134368186,0.1679772853148477,0.01755937497335564,0.2577737665588855,0.05626361063469033,0.0535924968281601,-0.05990492337682365,-0.11574189856176477,-0.12338423572531793,-0.12738278380230322,-0.01558956132243974,-0.20722670935289048,-0.0674996110910571,-0.039916820910738685,0.0694602722563804,0.10478447592363921,0.06816389893518278,0.16501814153827454,0.013268447138415157,0.17090731052726962,0.07370747559345346,0.03311500255974267,0.023764878033131397,0.05217509025968162,0.03396517274799397,0.07245841592364528,0.005822725722914071,0.06739635434436816,0.006617468385605545,0.010259493577181778,0.02141295668615837,0.04258007901780705,0.03880439516021342,0.05749460201436381,0.006033542119639506,0.0660924821292458,0.04021497535566392,0.01409881710467814,0.01289129493505617,0.017111172307784646,0.010702499862103323,0.01110803470638999,0.0027268497490955932,0.029353089974642147,0.028795966243515103,0.0014517220734144754,-0.010091261918003903,-0.016785182507711008,-0.00779873667349771,-0.025722491862903058,-0.0016005284190575677,-0.023145797409092273,-0.0005368107998273669,-0.005238450727896687,-0.004602103503194038,0.0003370953252242463,-0.002177673634317412,-0.011515307605794396,6.486235927650611e-06,-0.006102789983647159,0.005305767701982582,-0.0015661944707063373,-0.001770865838495363,0.0011636339256890804,-0.0007353449977340002,-0.0010015999642133643,-0.0005155844797748739,-0.0016231637189954603,-0.013161221068571326,-0.0004884151362232191
0.2440426843166829,0.003927799133550613,0.1310932345763287,0.17832516078510988,0.14587906758704713,0.21034028165947619,0.010731956297371512,0.186212248815573,0.11512187464175469,0.0019079573287158161,0.06918202322440078,0.09483277899202262,0.07928217454195012,0.11317463878622079,0.005079377327173605,0.0963070012766284,-0.01173825038902849,-0.00010810753571026498,0.0047809437326233346,0.007690153346158384,0.00851268757772241,0.010606074709784984,-0.0003335421575657767,0.003435273884465059,-0.03881090169078709,-0.0005899625970178788,-0.01562471034184153,-0.02037979326562668,-0.01617355582170911,-0.024092944886938156,-0.0014173692942208225,-0.024332326880479926,0.3456284685637985,0.006699682770994241,0.3230436172050633,0.4478974451688813,0.42368927048601857,0.5483598114259253,0.013203406138379038,0.29963756397520597,-5.009095889110059e-05,9.879862499787287e-07,2.8207362035987262e-05,-6.271324808157777e-06,6.013171587143497e-05,8.641071001382708e-05,-6.835686065232284e-06,-6.993578105452031e-05,-0.02562711368414976,-0.0005901546960892967,-0.024833479057364546,-0.021164946324509715,-0.03377031600415936,-0.03804907130043193,0.00037605317830732236,0.002859349840769004,4.5886286816785865e-05,-3.18940053437444e-07,3.83568306985719e-06,2.895527380507487e-05,-4.976339600181892e-06,-1.7866466777282636e-05,3.57332148348373e-06,4.2421309621503924e-05,0.22896314270212895,0.0035312635748516595,0.16962832118670101,0.2328606292955526,0.21469290140263886,0.27812829728530025,0.0019808071333713632,0.19654887694176224,-0.097366772846884,-0.001985767827420816,-0.12349631052687017,-0.178288257097512,-0.1625680117439883,-0.2088300107969059,-0.009053310666688656,-0.10738877883163196,0.08584374167260193,0.002296719769140664,0.06635059765506496,0.12155398697209105,0.06878816002258634,0.1357668493946071,0.020433928078291936,0.13751302934870002,0.012692551131311642,0.001058262419435936,0.01669460923316809,0.042670081465446624,0.027561115365181674,0.043404449511348954,0.007650131859472053,0.025432215516638042,0.04882994497895003,0.0006383688095567268,0.04210927440596489,0.05897424120191126,0.049934216688687395,0.07040892145601238,0.011534615437163316,0.07440589042961226,0.01581526495842956,0.00018361128731302016,0.016182860413964325,0.021639491844573852,0.013874523724137292,0.02042929421041748,0.005831025588057259,0.015735401737021464,-0.0032832117555509754,-0.0004231203890551124,-0.004680785148037712,-0.009691970433463778,-0.005755075424944823,-0.01885682656849316,-0.001636574256726994,-0.0004418237551073744,-0.003582937803983824,-0.00028001921633941606,0.004096597756530936,-0.006074328500804935,-0.001483285867082455,-0.00012176868861101922,0.0006402054413236519,-0.011492372295560271,-0.008543650407570798,7.442386666839015e-05,-0.005891893420049753,-0.00677699941630896,-0.005909936236472172,-0.006990277550946421,-0.003017561170332247,-0.010014719746196653
0.12866948411742393,0.09191445606171854,0.43673943023338624,0.07657543008235632,0.12128213331578286,0.17195467263761285,0.03267832016295604,0.04836158590045969,0.0630556498217501,0.04675631466700569,0.21676003730660276,0.03991503694827181,0.06543387473097304,0.08872919146996132,0.015390358253183821,0.026001601506294974,-0.002322069440660594,0.0003342076267173846,-0.0035729586157325277,0.0021566905685681055,0.006708583097619773,0.0035819684965026724,-0.001129696681914929,0.0025023002982197265,-0.018424806390491544,-0.013052411248444603,-0.059175745255233114,-0.009208719455496223,-0.013112772347473324,-0.02109568563070044,-0.004314732731659848,-0.005357357288384921,0.3018582862403918,0.1880531345564051,0.7959087001106403,0.17282616441582907,0.32282468479110804,0.3736569166403428,0.06768101787280241,0.10021039432750474,4.885893380909924e-05,2.036388306303755e-06,5.103681407820952e-07,3.260863478763118e-05,1.232444263625845e-05,-5.737830915890823e-06,3.809665715972512e-05,-5.680349797881736e-06,-0.04740370296722983,-0.019336127517291253,-0.04071663680092989,-0.008947189154270192,-0.017465890246383786,-0.016818742530199212,-0.002041002332613278,0.0008956732364789274,-9.464888242692651e-06,9.772157154441855e-06,3.678106753889963e-05,-1.126579848055302e-05,9.943273952822085e-06,2.1391642203361357e-05,-2.0057228571900195e-05,2.4706280638270688e-06,0.13691049255137708,0.10264019066224073,0.42777322683401553,0.08482130731451626,0.15122946558351874,0.2037366107055781,0.005941082997761138,0.050473007671021274,-0.10464419895192988,-0.06610445753888164,-0.2823049426562562,-0.06447382154242245,-0.13702723576661396,-0.14440502875026892,-0.03032144090697039,-0.04127931249518207,0.044380156562805625,0.03733250437214036,0.2771798778749556,0.06600608232982462,0.10795862259734636,0.10610780671090149,0.0781652960147922,0.06520890881383953,0.030239363929047008,0.011763227033208323,0.10693401142739478,0.021957851536563374,0.04564689875274454,0.033063882398427134,0.03708919700627581,0.018953205517611423,0.03547003314565342,0.023005768536265864,0.12216909501841784,0.024923173214830598,0.03791251651968637,0.04669634105964986,0.012283156896582664,0.0133472931384402,0.018750750251750527,0.0112883719295302,0.043907266972511606,0.0068490385271972,0.022723232080217818,0.02061939232641764,0.008094079889983851,0.00606926688294282,-0.0038759998196350614,-0.003938222195352694,-0.022733155025792234,-0.009836240523136253,-0.019051158475825454,-0.006092809284611323,-0.01406980343364449,-0.011476805010540075,0.0009982372736978395,-0.0007067266701358539,-0.018613164347649164,-0.0006451786259615458,-0.006065265881743641,-0.0041312785430357565,0.000370995891755817,-0.003591113947205748,-0.0056403268843360135,-0.004436535829998494,-0.006404077515175853,-0.00028306123883983835,-0.003696487995254223,-0.001079237088343853,0.00651502003433587,0.0004310115797332608
0.17835800395605783,0.11460088197902851,0.25202457963634467,0.1732476180272088,0.08765636669128207,0.33274375546839224,0.031433319967328434,0.008514554986264829,0.0802553496462329,0.05482638706753518,0.127952872994085,0.08558825321547418,0.044934190421943195,0.1676769661088082,0.01640057933184443,0.0043745221929963485,-0.012311332206330142,-0.004054750951285626,0.0017686016147563678,-0.0012439441181973457,0.0015162465693684443,0.0018217693568325312,0.0009542380676427877,0.00015866742633911105,-0.02700798997668617,-0.017097845862734988,-0.03310121606252721,-0.0222104249428596,-0.010705203851113516,-0.04191330779879862,-0.003682596120047508,-0.0010397217932470578,0.30465321179929067,0.20351848916996937,0.5508671300579437,0.3679713827091049,0.21259387034682803,0.7384661852898671,0.051625990709943274,0.017635442898253976,8.304929603257306e-05,8.91320832652369e-06,9.803340414162968e-05,8.883590718873693e-05,7.052793620981865e-05,0.00014855868304881239,-3.0036826560271454e-07,3.979827932243913e-06,-0.04074534393460729,-0.021534708169861087,-0.045748730795988436,-0.024409698306989754,-0.017485125012444962,-0.05433546863226866,0.004133498841985667,-0.0005931209255631957,-3.550411681528147e-05,6.453085945865838e-06,-2.3646461314435918e-05,-3.065107075772954e-05,-2.883887357181625e-05,-4.2288118857779846e-05,-1.0613650824839132e-05,-1.7815246731677833e-06,0.13183069941514092,0.11298382665046844,0.27965990483340936,0.16227833170825096,0.09250029695042021,0.32812866389109663,0.02878714516294641,0.008649098277861828,-0.09241192663557073,-0.06297968652132108,-0.18756613401439606,-0.1322901386854167,-0.07662689209052587,-0.27118647274441976,-0.02695463683777173,-0.0063901326261656755,0.10603615040895277,0.040709548187795465,0.1350288508866808,0.1453269219740107,0.07278866334874512,0.27367852380667895,0.05734493554895101,0.008600687734571864,0.058373532185481865,0.016673322057153158,0.05847670790864893,0.0626068980694852,0.03302437784416326,0.11803838691109877,0.016141057788424843,0.002599976069594223,0.03922959065162528,0.027912447346540185,0.07645703655801782,0.059029825006196586,0.02767615224925701,0.12119807944456304,0.004404521548585343,0.002770478548747885,0.01728867330601518,0.008716377914198698,0.015332735534660967,0.015796852608656,0.006870293434094549,0.03538035164010823,0.008841163397263149,0.0005777182811975993,-0.01680784085657889,-0.0010955865085176875,-0.012526603989485878,-0.01647406307963671,-0.013040163302007734,-0.038481443674796605,-0.0074760950370288525,-0.0011090806816798603,-0.0016770643402723032,-0.00218953914110821,-0.0057821139984711245,0.001683815013859897,-0.0002958096107164691,0.001069839293243867,-0.006973701323153561,-2.9682143085266757e-05,0.00088979697775248,-0.0036540363607834472,-0.004640655519587022,0.0013116779988525636,0.0011088559109345927,-0.009956036811652393,0.007817703049950005,0.00028165335670115416
0.014297991269541488,0.12113059557231107,0.11472504722910495,0.08394905222772586,0.18156273205750093,0.27922993757251624,0.01456910036607853,0.021081327692621703,0.0065873952195229365,0.051684976998622366,0.05833724700278201,0.04268635470287666,0.08499150003748134,0.13370831911124023,0.006723825128711728,0.010471351896183128,-0.0010158922402819038,-0.01281818006275592,0.00010460444746196133,0.00033918543726849635,-0.008982329299116782,-0.009515380285093801,-0.0006919021027391284,-0.0001454308840589418,-0.0025695849898741082,-0.020768478530088036,-0.0169734720551645,-0.01184727589586696,-0.028146590687580665,-0.04145924639911013,-0.002009268198722516,-0.002863907242814934,0.015964370450867862,0.09728186402626673,0.14462582505632068,0.07992611205902192,0.13592879424056883,0.30562120547539645,0.011296207203129498,0.01644592465365087,-0.0069176899113933595,-0.045683836556237735,-0.06673237050356423,-0.04155110907820613,-0.0703556149655805,-0.14695193726970465,-0.0060853055219692595,-0.008935301263210104,-0.0016311341615447583,-0.0051909277322840465,-0.008425552955782149,0.0014980990811332532,0.0019998823416512894,-0.010721821325508557,0.0005519510239098526,0.0009081485330863056,0.0028469646872970227,0.016221618233329762,0.02272917400755625,0.01104471687001439,0.01913943605314929,0.04750755353672181,0.0013595056986578477,0.0019553111243335677,0.011995362197031161,0.04857947911364313,0.05683637217823227,0.04855461309447641,0.07850118752776505,0.1400354764416327,-0.00580226343270338,0.006982152922089134,-0.004516101417197934,-0.028519457508260213,-0.04983216867025833,-0.03265797505615784,-0.051260360027287774,-0.11140993297701496,-0.009160077931976415,-0.007826085986468105,0.009916410466354258,0.14656060010048513,0.2059664045236728,0.13995833311818434,0.25516334938667035,0.4162693231106288,0.04206876440958338,0.04229813718442922,0.002178490451365976,0.05278542636889062,0.07221594920247128,0.038790024903057094,0.07835262962565831,0.1573532883793172,0.01889488412865351,0.012961834134920105,0.001034663258658725,0.0072116923206742515,0.0021617058922844966,0.0024276151311934785,0.024982367882177905,-0.004542157200240941,0.007007374196872212,0.002039383340517968,-5.682721924169838e-05,0.006461941069949955,-0.003856772344583583,0.0034183774135550186,0.01500844774595805,0.0028889394199806684,0.005679802668547191,0.0023784152532724677,-0.0005762200853847994,-0.022482196850229116,-0.03233032022472991,-0.016952470059252413,-0.025533051893874358,-0.03381035823004315,-0.0029739677583909855,-0.005378333423677257,-0.0003285949200059292,-0.0016044178867065074,-0.0016286877511114289,-0.004292061662629268,-0.003693830681739687,-0.010171587734979688,-1.8871652726341672e-05,-0.0009771998237258178,-0.0006615494719757652,0.004596652845920619,-0.0019768363309889334,0.0006228207285185418,-0.0010555243720543866,0.008997376178341298,-0.002439419858407117,0.0003361256202842553
0.08552084546439252,0.017750644253950173,0.04388246483987896,0.09097167095515293,0.21891282378281163,0.13338050177606917,0.04232628746407916,0.1085420860520839,0.0341452692951431,0.008250389978234367,0.02082703926371689,0.043652656025173354,0.10404664487382996,0.06670499097540727,0.019184583472748734,0.05344693676676663,-0.011848807362112825,-0.0010693624397247966,-0.0017022448204522943,-0.0029024462414375843,-0.008108618010307891,-0.0008519168757545215,-0.0025840398576613714,-0.001842996073439434,-0.01482580525590823,-0.003000715193935355,-0.006530620962588834,-0.013321716797312607,-0.032165641500440406,-0.01902908090593027,-0.006159920036838374,-0.015881080413241683,0.06927565186513313,0.02181220336302406,0.051266410300080625,0.09164255140940802,0.2024554170427679,0.15492269151202726,0.0393441744457533,0.06487648895625125,-0.03028047000825025,-0.009141874704302382,-0.023908100442332367,-0.04539556012270562,-0.10314099066270187,-0.07417653788725131,-0.01942404632051992,-0.03505272144035713,-0.006450952503316125,-0.0024869167494242592,-0.0027852331104078125,-0.0013578966546465945,0.00030228325794752996,-0.005314868143526,-0.0002887747238247076,0.0036534362428176747,0.011816222014814958,0.0037142355012148164,0.008230191926703748,0.013613557839860057,0.0300394843976897,0.02321715932373018,0.00515185934839615,0.0071066370421302635,0.017976266071958496,0.0061128367899593895,0.016116784430087502,0.04063081965890122,0.11149706828233974,0.056620409746474795,-0.024328778841840034,0.017034753331139556,-0.020649796618531165,-0.006447874626578253,-0.02089965718998955,-0.03856068620130721,-0.09334936570802639,-0.05067269764470987,-0.020088476506410387,-0.01785218917185179,0.11505062223720228,0.028741644971504398,0.07623413364598232,0.14417382228660652,0.322931521718082,0.2536877372823255,0.12941820237338575,0.2167564631463042,0.05145472278472443,0.012300080356964282,0.031223821539521822,0.054358454907746295,0.09457535010243813,0.09031144597093584,0.06383976179129383,0.07798097914329503,0.012615996750930352,0.0013684301228280712,0.0019357986022474952,0.005759187176460568,0.018547639967682855,-0.015933649407186813,0.004586976142082211,0.020041209290808926,0.007246865975474799,-0.00021977762817124445,0.0027711918785275004,0.006340834706253696,0.025690145609986132,-0.007533480687853553,0.00686301804295527,0.004258490771060214,-0.019986752120470026,-0.005365932257875948,-0.010110984621638045,-0.012106393256885332,-0.027464685357653285,-0.03787866915259888,-0.011327011836101795,-0.03390087010446313,-0.0014080241068459454,-0.00026501274776174246,-0.0010879328666482436,-0.004606601660777711,0.002214766105704185,-0.003430330188061246,0.0012808277618555157,-0.011504932857617103,-4.172109913586272e-05,-0.0006228081808632828,-5.1569461495267735e-05,0.0011078544820582105,-0.001984056082672635,0.01046147529309007,0.0038140896501401697,0.0013016624441021564
0.10277903541855854,0.05506211049066017,0.38088184740736647,0.08343342156994753,0.12503866800052107,0.06838676368864703,0.001571582174710295,0.02451226257936127,0.04119593270994577,0.028014500405344606,0.17194961445056806,0.040763609851723545,0.05977619243935464,0.03570574866096741,0.0008931221499852165,0.012114661951814138,-0.014201280414291589,-0.00025619265158074284,-0.02638516350004378,-0.0019327501189593,-0.004576609839723073,0.0015908310297160918,0.00016336192616284262,-0.0003134023470826604,-0.018065349422575983,-0.00878363499468867,-0.0593253625395025,-0.012494712907171638,-0.019041702089003205,-0.009198039120792874,-0.00012038499740985933,-0.003477649153269015,0.07501670686339254,0.09888432508314791,0.39703873239345105,0.07402833637778444,0.12433680394810359,0.08823358162307347,0.002830756228235001,0.017012935035795106,-0.034571295427193637,-0.03997255175000064,-0.18130512463358736,-0.036482416884608,-0.05816404523771721,-0.04352591232433539,-0.0015217576402120376,-0.009275029911156425,-0.0049774472900708695,-0.013253894077921845,-0.02596902477026378,-0.0011041146404323398,-0.005914866034141608,-0.001661193054804583,0.00014234764125127641,0.0009877187928577066,0.012896603556709057,0.017399465742271088,0.06359527836803569,0.01054288004542422,0.018677434469191227,0.013429193547449272,0.0003268926410581409,0.0019935456089462573,0.0338932037674225,0.026542268566037842,0.09431663136483487,0.02874663017439268,0.04051084785309248,0.04381111514039885,0.00033291184836989714,0.00944623177569321,-0.021320436490109087,-0.028917941851525686,-0.1348071649528573,-0.023808829263586313,-0.03584798769750682,-0.04066472016698108,-0.002068177654449618,-0.006627890257542672,0.11694545745521175,0.10189548280263745,0.6243168595896592,0.14334873550992333,0.2118546389381255,0.12657460314694008,0.007365779917239283,0.042563204760506,0.048017526431589276,0.050289002950759776,0.28505943169327874,0.05102838817125986,0.07873207617364338,0.03904405725482519,0.002638730789053438,0.012483213079306882,0.013812407117206197,-0.015156726329057606,0.02156183365521677,0.013589300687917978,0.011012001731532916,-0.0029978567219103806,0.00014922814741360254,0.003341881030513243,0.008274628027620717,-0.007792287752144219,0.011266837857257964,0.001049372895016145,-0.003312414485850689,0.003951740392296561,0.0004587423653609934,0.001819334024872015,-0.01835084794729503,-0.020853307947934913,-0.0758459048418108,-0.017601082541250066,-0.026528677819105628,-0.017381626116371094,-0.0009670043357968757,-0.00450041705562809,-0.0031377219463615577,-0.00473066005125179,-0.012016647866778815,-0.003298250130341233,0.0002561973679846272,-0.0024402349671655606,-0.0003790780024454797,-0.0013720918683498085,0.0004986633102985077,0.0063050596798025615,0.008981649720572495,-0.003642013254394094,-0.0009030718495723789,0.00019334490619316074,-0.0004478459667690492,0.00020762011095014674
0.10405862928646019,0.0016585097148729608,0.10407118725772187,0.0030275164742107107,0.37675764434970077,0.3728639930717354,0.02506409240595403,0.10352173012602411,0.047497762159578336,0.0008547399903782789,0.051633306834449666,0.0015673423893477016,0.20282538247963927,0.2025216524348541,0.012638508366547882,0.059155490946614875,-0.006914704318768621,1.7034400239031553e-05,-0.0006729356452733621,7.46030834885471e-05,0.019526240000617277,0.022185414718670447,0.0002642069065621491,0.010107678660981199,-0.016674052570844554,-0.00023880879479305195,-0.013762886418988568,-0.0003601829331990165,-0.04238471734704592,-0.040234196139674605,-0.0029698782417692604,-0.009928696478272865,0.1295304670068332,0.0034057174719110584,0.18241944346487093,0.007430225772232452,0.9308011072776505,1.1000555448793798,0.05023887552498171,0.3357359039522838,-7.48838030986923e-06,5.625140749945862e-07,1.2597159167362682e-05,1.5532979606585624e-06,-2.3785036795423455e-05,0.00014365156697918407,1.9032706744004367e-05,1.1707670000512634e-05,-0.007531167184089348,-0.0003591264195999443,-0.007313606813669468,-0.00046587990801161,-0.0439798476380688,-0.08542458097194822,-0.0019128585210269821,-0.015192190764915292,8.663452619584844e-06,-1.6829068939378558e-07,-1.7302396379067827e-06,-4.901696684836645e-07,6.158289113294948e-05,-6.5456661285128325e-06,-7.683282307575907e-06,1.4522232133276262e-05,0.08666487005814705,0.0018515173107978744,0.08327476944140677,0.00347357033244587,0.4842713185579078,0.5514239470923475,0.013729009960279173,0.18929128973357792,-0.032800258920161696,-0.0010997988228218973,-0.0675790358176585,-0.0028501134391395026,-0.38683646472713634,-0.43410266639406564,-0.01998452576112867,-0.13677714960217027,0.04452641669059312,0.0007640567169961068,0.1038248901191026,0.0024862535871231933,0.27867974001838275,0.18806464609759563,0.048419006805629106,0.0523374463516847,0.008481831742761927,0.00020459762431660456,0.04041958038578806,0.0009859051523359835,0.08742496815437614,0.07033183445837494,0.015883500535212917,0.004593750419480898,0.017210774946809403,0.00035101205682061754,0.027749576360915282,0.0010860133400637684,0.12358603898309946,0.12740326547111777,0.01848724454847279,0.04895813944488036,0.005095122903516584,0.0001092069752947773,0.013239040463037406,0.0003285769997262981,0.06303553404161721,0.04498450104362057,0.00396908306964394,0.00921190071290771,-0.0033739965746482897,-0.00013780553089733107,-0.018025581924568167,-0.00034109704735704277,-0.03607335447036263,-0.01609150636503348,-0.007222166240809198,-0.0008475985946740082,-0.0009346235783801718,-2.0509015832664233e-06,-0.0031079392302215633,-2.244644114060282e-05,-0.009657348600514285,0.002456948139736394,0.002575437372755618,-0.0013040761512917646,-0.0002486194064505721,-3.280205681010117e-05,-0.0003591210063244318,-2.7826893571446638e-05,-0.018881318454104023,-0.014556805303955957,-0.0013520485974904152,-0.010616075858485986
0.05115733753857716,0.03922953983586074,0.20538196675710552,0.10800155053939028,0.0362235789943807,0.2077058744667124,0.026189988890937693,0.042993689170792666,0.01990866267259339,0.016220554305274134,0.08935952500509924,0.05248899519263801,0.01694648351212255,0.09994931427049938,0.013339307906024972,0.02123493996590285,-0.007603270265291393,-0.00466967659383415,-0.01843573385792542,-0.002809086188701207,-0.0017457660134100007,-0.006399951397342558,0.0006907832008953224,-0.0003755267923555809,-0.008708781663992565,-0.0065679152195582,-0.03269166143949844,-0.016115117934524244,-0.005502822590335542,-0.030647574716615705,-0.0025627896830759936,-0.0057035259898836205,0.04538091164338678,0.038049982825526484,0.17191569963127823,0.11254327874380947,0.03290627400877273,0.24584618406025704,0.07997721012550567,0.04847660766991117,-0.01868184091806217,-0.0165587307543819,-0.08023942658283624,-0.052528304109473116,-0.01613913117523633,-0.11635206070416378,-0.03683416358980875,-0.02329445507599989,-0.005546741978017134,-0.0037478099728719665,-0.0085705646483162,-0.00536385102479664,-0.0007292268426173097,-0.011310490657867699,-0.0042559632403391815,-0.0012502126419446625,0.0077086977006170145,0.006672208253970075,0.02627816217585127,0.016691256574503387,0.0049745419066776295,0.03921167948209744,0.01182658715433111,0.006639652832650343,0.0052280814393656306,0.011682116157622912,0.01639182102401068,0.0055902710492324445,0.022786892607607502,0.0873658388732323,-0.0823394726718117,-0.0010872110349167436,-0.011955782541157174,-0.014292954641992529,-0.05699299970298632,-0.032881584679829504,-0.014083281770660512,-0.09881587286521128,-0.03487183575090873,-0.016201685440729634,0.07453017096381004,0.04977604614696024,0.3597734727089871,0.24164961701295914,0.0393998807064812,0.3436404264456128,0.25821788426411746,0.11676470341345373,0.03711930631987801,0.024647947134138388,0.16339259718615406,0.11258326223380705,0.008160438004194297,0.14914474113614798,0.15362363162546305,0.04856331937378716,0.005242094326053218,0.0071056547522989726,0.022108865119487182,0.009364287909375903,0.007530722392934579,0.014926036913887398,-0.009171566753220466,-0.005010831683676179,0.0027422992716616876,0.004758503412169874,0.013679299179150336,-0.004564803251189408,0.004026326580706677,0.00909530166001106,-0.0083143387704925,-0.0023934720067446368,-0.012914973088445993,-0.006009389958072244,-0.05241812974892198,-0.04120569020357069,0.00044157799164693586,-0.03346560050192897,-0.056253788670670116,-0.019363702857295984,-0.0006248920039094834,-0.0016795825612958668,-0.00481109423163227,-0.011433914440800736,0.002384932911912271,-0.013605696367951893,-0.011573271608705485,-0.001512454586844113,0.0014994223294755194,-0.001831914418966863,0.007063975093784679,0.00037076365136943216,-0.0023537773916565232,-0.006750667859251388,-0.0018197069273540407,0.005105196324498245
0.2555249918550597,0.0534910859341213,0.2543082219363858,0.00434419224329399,0.03601791097846303,0.053174571921985,0.02290093547650898,0.06913097150232395,0.10342121404047287,0.0221864146466571,0.11899036270565025,0.0022142253879059597,0.01619874138470312,0.02711577905677584,0.011415350588205942,0.03365290465516179,-0.03483209651459448,-0.006399434501707989,-0.012887485756260834,3.218788150546503e-05,-0.002590241718093304,0.00022309900665578677,0.00021076799371316462,-0.0010537613121645584,-0.045880212993289995,-0.009123226493253225,-0.0399552736491893,-0.0005943331660668631,-0.005657396971356428,-0.007674800533497841,-0.0024661495530503602,-0.008925718424976912,0.24396651448587145,0.05925160769493428,0.20874822678118157,0.005511402475659203,0.032449320654243816,0.05825906973470878,0.014493513822784323,0.12003466518113214,-0.09438806330097181,-0.023045597845078994,-0.1039874367777385,-0.002660691357637831,-0.015093378421093453,-0.028884023604202218,-0.008156555168923645,-0.05300847254552736,-0.03612163089563399,-0.008699817189847098,-0.002215817784820928,-0.00016725107242855888,-0.0016685038403367704,-0.0008675422403588513,0.0014745376324143936,-0.009716239464007997,0.0401088599158614,0.009867371544392285,0.03068312081471214,0.0008310335971044261,0.0049314756217641465,0.008723845669166294,0.0009776477487085412,0.01888048290441567,0.10737550138298597,0.011137406877823537,0.11529679264264238,0.002052168549645286,0.004892045148805146,0.031908862746391375,-0.007916223446888896,-0.026775184590476158,-0.004349017237263561,-0.008174947410529135,-0.07363232270208442,-0.002083267631837939,-0.009642518979689176,-0.023549008659279766,-0.012492628930250422,-0.037138068941227245,0.23420858974455427,0.07385042141716869,0.35773125763074737,0.008583506382023208,0.06244782962327603,0.08680707021355107,0.08967377650701107,0.23397124310396789,0.10791001169754755,0.03901041025756927,0.10481044461086411,0.0031966550881218254,0.0286273495852385,0.026844451511046873,0.024222806836942577,0.1222767619649209,-0.014086829598492926,-0.0026173139541516353,0.027356138323116487,-0.00035695412603842366,0.0032557271168601014,0.0029013286226048122,0.005975930202232761,-0.012764830532762983,-0.046121671490168374,-0.006896642922883043,0.015159264311445448,-0.00013903302249788086,0.0006045609291570657,0.0017007855583940348,0.008193519527293249,-0.01392077524215824,-0.026445095102612382,-0.011155213365166328,-0.043121075229849586,-0.0010605509318016842,-0.007907319054605382,-0.010965884516635594,-0.0158511973586461,-0.0371457103978542,-0.002213351120727381,-0.0010780304364612565,0.001999739740528999,-0.00025710067929106493,-0.0013821845925217013,-0.0027718502145978553,0.0027100785172758574,-0.0005209125665216433,0.022210314949852965,0.004799730343452033,0.0008082435551996401,0.00015958394640567714,0.0011345605117047163,-0.001400248336397856,0.0003028061959089717,0.004691780219716085
